Location;Year;Kilometers_Driven;Fuel_Type;Transmission;Owner_Type;Mileage;Seats;Price_in_Euro;Brand;Model;Engine_numeric;Power_numeric;is_Sold_new
Mumbai;2010;12000;Petrol;0;First;22.5;5;2695.0;Maruti;Wagon R LXI;998.0;67.04;1
Kolkata;2005;13002;Petrol;1;First;9.3;5;3575.0;Skoda;Superb 2.8 V6 AT;2771.0;193.1;0
Kolkata;2014;26000;Diesel;0;First;26.0;5;6050.0;Honda;City i DTEC SV;1498.0;98.6;0
Kochi;2014;68365;CNG;0;First;37.24;5;4147.0;Maruti;Wagon R LXI CNG;998.0;58.16;0
Coimbatore;2016;27833;Diesel;1;First;0.0;5;54164.0;Mercedes-Benz;M-Class ML 350 4Matic;2987.0;165.0;0
Kochi;2016;51639;Petrol;0;First;22.74;5;3344.0;Maruti;Alto 800 LXI;796.0;47.3;0
Delhi;2015;21000;Petrol;0;First;18.6;5;5390.0;Hyundai;i20 Magna 1.2;1197.0;81.83;0
Bangalore;2013;90000;Diesel;0;First;22.7;5;6875.0;Ford;Ecosport 1.5 DV5 MT Trend;1498.0;89.84;0
Hyderabad;2015;36255;Diesel;1;First;19.59;5;36300.0;BMW;3 Series GT 320d Luxury Line;1995.0;184.0;0
Chennai;2011;58000;Diesel;1;Second;11.7;5;29700.0;BMW;X5 xDrive 30d;2993.0;245.0;0
Coimbatore;2014;48997;Petrol;0;Second;18.0;5;5731.0;Honda;Amaze S i-Vtech;1198.0;86.7;0
Mumbai;2014;31130;Petrol;0;First;15.85;5;6325.0;Ford;EcoSport 1.5 Ti VCT MT Titanium;1499.0;110.4;0
Coimbatore;2012;75668;Diesel;1;First;14.74;5;18238.0;Jaguar;XF 3.0 Litre S Premium Luxury;2993.0;270.9;0
Delhi;2015;12000;Petrol;0;First;14.53;5;12100.0;Toyota;Corolla 1.8 J;1798.0;138.0;0
Pune;2014;90000;Petrol;0;Second;20.36;5;3080.0;Hyundai;i10 Sportz;1197.0;78.9;0
Kochi;2019;17320;Diesel;1;First;15.8;5;41789.0;Mercedes-Benz;New C-Class C220 CDI Executive Edition;2148.0;170.0;0
Delhi;2011;85000;Diesel;0;Second;20.0;5;4015.0;Skoda;Laura Ambiente 2.0 TDI CR MT;1968.0;108.5;0
Hyderabad;2007;130000;Diesel;0;First;13.1;7;6600.0;Ford;Endeavour 4x2 XLT;2499.0;141.0;0
Coimbatore;2013;60328;Petrol;0;First;15.6;5;4994.0;Ford;Figo Petrol EXI;1196.0;98.6;0
Kochi;2015;34327;Petrol;0;First;18.0;5;5940.0;Honda;Amaze S i-Vtech;1198.0;86.7;0
Mumbai;2014;75000;Diesel;0;First;19.1;5;3630.0;Tata;Indica Vista TDI LS;1405.0;98.6;0
Hyderabad;2012;86000;Diesel;1;Second;14.7;5;20075.0;Volvo;XC60 D4 Summum;1985.0;163.0;0
Bangalore;2017;12000;Petrol;0;First;22.7;5;3410.0;Datsun;Redi GO Sport;799.0;98.6;0
Kochi;2013;57759;Petrol;0;First;21.1;5;4224.0;Hyundai;EON Era Plus;814.0;55.2;0
Kolkata;2016;24300;Petrol;0;First;22.74;5;2684.0;Maruti;Alto 800 VXI;796.0;47.3;0
Bangalore;2011;66000;Petrol;0;Second;16.47;5;3960.0;Volkswagen;Polo Petrol Trendline 1.2L;1198.0;73.9;0
Mumbai;2015;75915;Petrol;0;First;20.36;5;4290.0;Hyundai;i10 Asta;1197.0;78.9;0
Chennai;2013;107000;Petrol;0;Second;16.95;5;3190.0;Nissan;Sunny 2011-2014 XL;1498.0;97.7;0
Chennai;2008;86000;Petrol;0;Second;14.53;5;3850.0;Toyota;Corolla Altis G;1798.0;138.1;0
Chennai;2009;160000;Diesel;0;Second;18.1;5;3850.0;Hyundai;Verna CRDi ABS;1493.0;110.0;0
Jaipur;2019;3000;Petrol;0;First;24.7;5;3850.0;Maruti;Alto 800 2016-2019 LXI Optional;796.0;47.3;0
Hyderabad;2015;72495;Diesel;0;First;21.9;5;7700.0;Hyundai;i20 Sportz 1.4 CRDi;1396.0;88.76;0
Chennai;2016;33000;Diesel;1;First;19.08;5;9569.999999999998;Hyundai;Verna 1.6 CRDi AT S;1582.0;126.2;0
Hyderabad;2014;60000;Diesel;1;First;12.07;7;49500.0;Audi;Q7 3.0 TDI Quattro Technology;2967.0;241.4;0
Hyderabad;2016;80103;Diesel;0;First;25.0;5;1980.0;Tata;Indica V2 eLS;1396.0;98.6;0
Kolkata;2007;42100;Petrol;0;First;18.0;5;1089.0;Chevrolet;Spark 1.0 LS;995.0;98.6;0
Kolkata;2018;4500;Petrol;0;First;18.9;5;5280.0;Hyundai;Grand i10 1.2 Kappa Magna;1197.0;81.86;1
Mumbai;2014;97000;Diesel;0;First;12.55;7;19745.0;Toyota;Fortuner 4x4 MT TRD Sportivo;2982.0;169.0;0
Chennai;2016;50000;Electric;1;First;18.9;5;14300.0;Mahindra;E Verito D4;1197.0;98.6;1
Kochi;2017;51223;Petrol;0;First;18.9;5;6226.0;Hyundai;Grand i10 1.2 Kappa Asta;1197.0;81.86;1
Delhi;2009;64000;Petrol;0;First;17.0;5;3410.0;Honda;City 1.5 S MT;1497.0;118.0;0
Kochi;2016;56911;Petrol;0;First;18.6;5;7194.0;Hyundai;Elite i20 Petrol Asta;1197.0;81.86;0
Hyderabad;2015;147848;Diesel;0;First;12.8;8;14520.0;Toyota;Innova 2.5 G4 Diesel 8-seater;2494.0;102.0;0
Kochi;2018;21290;Petrol;1;First;13.0;4;62480.0;Ford;Mustang V8;4951.0;395.0;1
Kochi;2019;14076;Diesel;1;First;11.36;7;21340.0;Toyota;Innova Crysta 2.8 GX AT;2755.0;171.5;1
Ahmedabad;2007;75180;Petrol;0;First;18.2;5;1815.0;Maruti;Zen Estilo 1.1 VXI BSIII;1061.0;98.6;0
Jaipur;2013;92000;Diesel;0;Second;22.9;5;4784.999999999999;Maruti;Swift ZDi;1248.0;98.6;0
Hyderabad;2015;57266;Diesel;0;First;20.5;5;7150.0;Fiat;Avventura MULTIJET Emotion;1248.0;91.72;0
Delhi;2007;64000;Petrol;0;First;18.2;5;1221.0;Maruti;Zen Estilo VXI BSIII;998.0;67.1;0
Mumbai;2013;41000;Diesel;0;First;19.87;5;6050.0;Renault;Duster 85PS Diesel RxL;1461.0;83.8;0
Delhi;2012;45999;Diesel;0;First;10.5;6;12100.0;Mitsubishi;Pajero 2.8 SFX;2835.0;107.2;0
Pune;2015;50000;Petrol;1;First;23.1;5;4290.0;Maruti;Celerio VXI AT;998.0;67.04;0
Pune;2013;70000;Diesel;0;First;17.88;5;1980.0;Tata;Indica V2 DLS BSIII;1405.0;48.21;0
Kochi;2016;37540;Petrol;0;First;18.6;5;6842.0;Hyundai;Elite i20 Petrol Asta;1197.0;81.86;0
Hyderabad;2014;44000;Petrol;1;First;23.1;5;4730.0;Maruti;Celerio VXI AT;998.0;67.04;0
Hyderabad;2017;22500;Petrol;0;First;18.9;5;6589.0;Hyundai;Grand i10 1.2 Kappa Asta;1197.0;81.86;1
Delhi;2017;17431;Petrol;0;First;18.6;5;6600.0;Hyundai;i20 1.2 Magna Executive;1197.0;81.83;0
Delhi;2014;61566;Petrol;0;First;17.1;5;6435.0;Hyundai;Verna 1.6 SX VTVT (O);1591.0;121.3;0
Kochi;2014;61730;Diesel;1;First;12.39;5;21934.0;Land_Rover;Freelander 2 SE;2179.0;147.51;0
Chennai;2009;68000;Petrol;0;First;16.1;5;3190.0;Maruti;Swift VXI BSIII;1298.0;88.2;0
Mumbai;2014;29000;Petrol;0;First;18.0;5;4675.0;Honda;Amaze SX i-VTEC;1198.0;86.7;0
Hyderabad;2010;156210;Diesel;0;First;21.43;5;6589.0;Toyota;Corolla Altis Diesel D4DG;1364.0;87.2;0
Kolkata;2013;46500;Diesel;0;First;27.4;5;3630.0;Honda;Amaze S Diesel;1498.0;98.6;1
Coimbatore;2009;52830;Diesel;1;Second;16.77;5;8888.0;Audi;A6 3.0 TDI quattro;2967.0;241.38;0
Jaipur;2017;39867;Petrol;0;First;22.5;5;4950.0;Maruti;Wagon R VXI;998.0;67.04;1
Hyderabad;2014;58972;Diesel;0;First;24.2;7;7150.0;Honda;Mobilio E i DTEC;1498.0;98.6;0
Bangalore;2006;66000;Petrol;1;Second;10.1;5;4290.0;Honda;CR-V 2.4 4WD AT;2354.0;152.0;0
Delhi;2013;52000;Petrol;0;First;17.1;5;5775.0;Hyundai;Verna 1.6 SX VTVT (O);1591.0;121.3;0
Bangalore;2014;58000;Diesel;1;First;11.72;7;18700.0;Hyundai;Santa Fe 4x4 AT;2199.0;194.3;0
Ahmedabad;2012;58000;Petrol;1;First;16.95;5;3850.0;Hyundai;i10 Sportz AT;1197.0;78.9;0
Hyderabad;2008;75000;Diesel;0;Second;17.7;5;3300.0;Ford;Fusion Plus 1.4 TDCi Diesel;1399.0;98.6;0
Coimbatore;2015;41008;Petrol;0;Second;20.36;5;5357.0;Hyundai;i10 Sportz;1197.0;78.9;0
Jaipur;2014;65000;Diesel;0;First;24.4;5;6600.0;Hyundai;Xcent 1.1 CRDi SX Option;1120.0;98.6;0
Mumbai;2015;19000;Diesel;1;First;18.19;5;17050.0;Skoda;Superb Style 2.0 TDI AT;1968.0;174.5;1
Pune;2008;74000;Petrol;0;Second;16.6;5;1760.0;Ford;Fiesta 1.4 Duratec EXI;1388.0;98.6;0
Pune;2017;33000;Petrol;1;First;21.4;5;7974.999999999999;Maruti;Baleno Zeta Automatic;1197.0;83.1;0
Mumbai;2010;95000;Diesel;0;Second;17.0;5;3575.0;Skoda;Laura 1.9 TDI MT Ambiente;1896.0;105.0;0
Kolkata;2012;34000;Diesel;0;First;20.64;5;3740.0;Volkswagen;Vento 1.5 TDI Comfortline;1498.0;108.5;1
Coimbatore;2014;102865;Diesel;1;First;12.07;7;33550.0;Audi;Q7 3.0 TDI Quattro Technology;2967.0;241.4;0
Kochi;2016;52378;Petrol;0;First;17.0;5;8767.0;Hyundai;Verna VTVT 1.6 SX Option;1591.0;121.3;1
Delhi;2012;38000;Diesel;1;First;14.84;5;14861.0;Mercedes-Benz;New C-Class 220 CDI AT;2143.0;170.0;0
Kochi;2015;60334;Diesel;0;First;25.8;5;5973.0;Honda;Amaze S i-Dtech;1498.0;98.6;0
Chennai;2010;107000;Petrol;0;First;16.6;5;2860.0;Ford;Fiesta 1.4 Duratec EXI Limited Edition;1388.0;98.6;0
Bangalore;2013;445000;Petrol;0;First;18.5;5;4895.0;Hyundai;i20 Magna Optional 1.2;1197.0;82.9;0
Kolkata;2017;2196;Petrol;0;First;22.74;5;3025.0;Maruti;Alto 800 LXI;796.0;47.3;0
Kolkata;2010;24000;Petrol;1;First;10.6;5;9625.0;BMW;5 Series 530i Sedan;2996.0;258.0;0
Coimbatore;2015;44846;Petrol;0;Second;14.6;5;5951.0;Fiat;Grande Punto 1.4 Emotion;1368.0;88.7;0
Kochi;2018;64035;Diesel;1;First;28.4;5;9405.0;Maruti;Dzire AMT ZDI Plus;1248.0;73.75;1
Mumbai;2014;45600;Diesel;0;First;15.1;7;9075.0;Mahindra;XUV500 W6 2WD;2179.0;140.0;0
Kochi;2014;102001;Diesel;1;First;11.1;7;25938.0;Volvo;XC90 2007-2015 D5 AT AWD;2400.0;200.0;0
Coimbatore;2014;47439;Petrol;0;First;20.36;5;4939.0;Hyundai;i10 Sportz 1.2;1197.0;78.9;0
Hyderabad;2010;193254;Diesel;0;First;11.5;7;14289.0;Toyota;Fortuner 3.0 Diesel;2982.0;171.0;0
Bangalore;2016;29000;Petrol;1;First;21.9;4;3080.0;Tata;Nano XTA;624.0;37.48;0
Coimbatore;2016;51681;Diesel;0;First;19.98;8;9273.0;Renault;Lodgy 110PS RxZ 8 Seater;1461.0;108.5;0
Hyderabad;2015;50000;Diesel;1;First;12.07;7;52250.0;Audi;Q7 3.0 TDI Quattro Premium Plus;2967.0;241.4;0
Mumbai;2016;42666;Petrol;1;First;18.0;5;9844.999999999998;Honda;City i VTEC CVT VX;1497.0;117.3;0
Jaipur;2013;65000;Diesel;0;Second;19.01;5;6050.0;Renault;Duster 110PS Diesel RxL;1461.0;108.45;0
Jaipur;2014;18776;Petrol;0;First;17.8;5;5225.0;Honda;Amaze S i-VTEC;1198.0;86.7;0
Jaipur;2016;6714;Petrol;0;First;18.0;5;5225.0;Honda;Amaze S i-Vtech;1198.0;86.7;0
Pune;2009;40000;Petrol;1;Second;12.05;5;10450.0;BMW;3 Series 320i;1995.0;154.0;0
Coimbatore;2011;88539;Diesel;0;First;23.2;5;4147.0;Maruti;Ritz LDi;1248.0;73.94;0
Delhi;2012;65055;Petrol;0;Second;17.0;5;4675.0;Honda;City 1.5 S MT;1497.0;118.0;0
Mumbai;2014;23000;Diesel;1;First;18.88;5;21890.0;BMW;3 Series 320d Sport Line;1995.0;184.0;0
Chennai;2009;60000;Diesel;0;First;15.0;5;4400.0;Volkswagen;Jetta 2007-2011 1.9 TDI Trendline;1896.0;105.0;0
Kochi;2013;59350;Petrol;0;First;19.1;5;4576.0;Maruti;Swift Dzire LXI;1197.0;85.8;0
Bangalore;2015;19000;Diesel;1;Second;16.36;5;41800.0;Jaguar;XF 2.2 Litre Executive;2179.0;187.7;0
Kochi;2016;45560;Petrol;1;First;16.9;5;6974.0;Hyundai;Xcent 1.2 Kappa AT SX Option;1197.0;98.6;0
Pune;2009;118000;Diesel;0;First;12.8;8;4950.0;Toyota;Innova 2.5 G (Diesel) 7 Seater BS IV;2494.0;102.0;0
Chennai;2016;55000;Petrol;0;First;15.1;7;4125.0;Maruti;Eeco 7 Seater Standard;1196.0;98.6;1
Delhi;2012;60000;Diesel;1;Second;15.2;5;11219.999999999998;Audi;A4 New 2.0 TDI Multitronic;1968.0;140.8;0
Chennai;2007;145000;Diesel;0;First;12.8;8;5500.0;Toyota;Innova 2.5 G (Diesel) 7 Seater BS IV;2494.0;102.0;0
Mumbai;2008;46810;Petrol;0;First;9.8;5;4345.0;Maruti;Grand Vitara MT;1995.0;163.5;0
Coimbatore;2016;62767;Diesel;0;First;20.34;5;10725.0;Volkswagen;Vento 1.5 TDI Highline;1498.0;103.2;0
Kochi;2018;18553;Petrol;0;First;18.6;5;8723.0;Hyundai;Elite i20 Petrol Asta;1197.0;81.86;0
Hyderabad;2011;143143;Diesel;0;First;17.8;5;2310.0;Ford;Fiesta Classic 1.4 Duratorq CLXI;1399.0;98.6;0
Coimbatore;2015;53497;Diesel;0;First;13.5;7;18062.0;Mitsubishi;Pajero Sport 4X4;2477.0;175.56;1
Bangalore;2011;148000;Diesel;0;Second;14.66;7;9790.0;Hyundai;Santa Fe 4X4;2199.0;194.3;0
Pune;2012;95000;Diesel;0;First;15.1;7;7930.999999999999;Mahindra;XUV500 W8 2WD;2179.0;140.0;0
Chennai;2015;100000;Diesel;0;First;12.8;8;14850.0;Toyota;Innova 2.5 V Diesel 8-seater;2494.0;102.0;0
Chennai;2016;29000;Diesel;1;First;11.57;5;71500.0;Mercedes-Benz;GLE 350d;2987.0;254.79;1
Bangalore;2014;87000;Diesel;0;First;12.05;7;8139.999999999999;Mahindra;Scorpio 2009-2014 SLE 7S BSIV;2179.0;120.0;0
Kochi;2014;56838;Petrol;1;First;16.8;5;5665.0;Honda;City 1.5 S AT;1497.0;118.0;0
Pune;2013;100000;Diesel;1;First;12.0;7;35200.0;Mercedes-Benz;GL-Class 2007 2012 350 CDI Luxury;2987.0;224.0;0
Kolkata;2011;125000;Petrol;0;First;17.0;5;3575.0;Honda;City 1.5 S MT;1497.0;118.0;0
Kolkata;2017;17000;Petrol;1;First;22.5;5;4345.0;Maruti;Wagon R VXI AMT;998.0;98.6;1
Pune;2013;70000;Petrol;0;Second;15.4;5;1650.0;Tata;Indigo eCS GLE BSIII;1193.0;98.6;0
Pune;2010;50000;Petrol;0;Second;17.0;5;3300.0;Hyundai;i20 2015-2017 1.2 Asta with AVN;1197.0;98.6;0
Kolkata;2010;39800;Petrol;0;First;16.0;5;2189.0;Honda;Jazz Active;1198.0;98.6;0
Kolkata;2010;60000;Petrol;0;First;19.0;5;1485.0;Maruti;A-Star Lxi;998.0;66.1;0
Hyderabad;2009;58000;Diesel;1;First;16.07;5;14850.0;BMW;3 Series 320d Highline;1995.0;181.0;0
Hyderabad;2010;110009;Diesel;0;First;17.67;5;7689.0;Skoda;Yeti Elegance;1968.0;138.08;0
Hyderabad;2013;85000;Diesel;0;First;19.01;5;9350.0;Nissan;Terrano XV Premium 110 PS;1461.0;108.5;0
Pune;2010;84000;Diesel;0;Second;22.07;5;3179.0;Volkswagen;Polo Diesel Comfortline 1.2L;1199.0;73.9;0
Mumbai;2011;51000;Diesel;1;First;22.69;5;11550.0;BMW;3 Series 320d;1995.0;190.0;1
Kochi;2013;68880;Petrol;0;First;16.95;5;4367.0;Nissan;Sunny 2011-2014 XL;1498.0;97.7;0
Chennai;2017;5500;Petrol;1;First;24.07;5;4675.0;Maruti;Alto K10 VXI AGS;998.0;67.1;0
Coimbatore;2016;40052;Petrol;0;First;21.1;5;6787.0;Maruti;Ritz ZXI;1197.0;85.8;0
Coimbatore;2016;47293;Diesel;1;First;14.16;5;42592.0;Audi;Q5 30 TDI quattro Premium Plus;1968.0;174.3;0
Hyderabad;2013;79663;Diesel;0;First;16.8;5;7150.0;Hyundai;Verna CRDi SX;1493.0;110.0;0
Jaipur;2013;63000;Diesel;0;Second;25.8;5;4675.0;Honda;Amaze S i-Dtech;1498.0;98.6;0
Kolkata;2014;45000;Diesel;0;First;26.0;5;5225.0;Honda;City i DTEC SV;1498.0;98.6;0
Kochi;2014;56501;Diesel;1;First;12.9;7;19481.0;Toyota;Fortuner TRD Sportivo 2.8 2WD AT;2755.0;174.5;0
Jaipur;2015;58000;Diesel;0;First;20.34;5;6435.0;Volkswagen;Vento 1.5 TDI Highline;1498.0;103.2;0
Coimbatore;2011;51602;Diesel;1;First;22.48;5;18997.0;BMW;5 Series 520d Luxury Line;1995.0;190.0;1
Hyderabad;2007;74199;Diesel;1;First;16.07;5;10175.0;BMW;3 Series 320d Sedan;1995.0;181.0;0
Ahmedabad;2017;25000;Petrol;1;First;13.0;5;14025.0;Hyundai;Creta 1.6 SX Plus Petrol Automatic;1591.0;121.3;0
Pune;2016;70000;Diesel;1;Second;21.76;5;29700.0;BMW;3 Series Luxury Line;1995.0;190.0;1
Bangalore;2013;25000;Diesel;1;Second;14.84;5;23100.0;Mercedes-Benz;New C-Class C 220 CDI BE Avantgare;2143.0;167.62;0
Hyderabad;2017;22000;Diesel;0;First;26.59;5;8745.0;Maruti;Swift Dzire VDI;1248.0;98.6;0
Hyderabad;2015;47020;Petrol;0;Second;23.1;5;4950.0;Maruti;Celerio ZXI;998.0;67.04;0
Mumbai;2017;8000;Diesel;1;First;19.59;5;37125.0;BMW;3 Series 320d GT Luxury Line;1995.0;187.74;0
Delhi;2010;73000;Diesel;1;First;11.33;7;19261.0;Audi;Q7 4.2 TDI Quattro Technology;4134.0;335.2;0
Kochi;2017;36973;Petrol;0;First;18.2;5;7480.0;Honda;Jazz V;1199.0;88.7;1
Coimbatore;2014;42083;Petrol;0;First;25.4;4;1848.0;Tata;Nano Cx BSIV;624.0;37.48;0
Chennai;2016;61000;Petrol;0;First;24.7;5;3190.0;Maruti;Alto 800 2016-2019 LXI;796.0;47.3;0
Mumbai;2014;43628;Petrol;0;First;22.5;5;3476.0;Maruti;Wagon R VXI;998.0;67.04;1
Jaipur;2014;60000;Diesel;0;First;24.4;5;4290.0;Hyundai;Xcent 1.1 CRDi Base;1120.0;98.6;0
Delhi;2010;54000;Petrol;0;Second;17.8;5;2145.0;Chevrolet;Beat LT;1199.0;76.8;0
Kochi;2015;27001;Diesel;1;First;16.36;5;29172.0;Jaguar;XF 2.2 Litre Luxury;2179.0;187.7;0
Chennai;2010;52000;Diesel;1;First;18.33;5;9900.0;Volkswagen;Passat Diesel Highline 2.0 TDI;1968.0;167.7;0
Hyderabad;2012;80000;Diesel;0;First;21.27;5;4950.0;Hyundai;i20 Asta 1.4 CRDi;1396.0;88.76;0
Chennai;2008;160000;Diesel;0;First;10.5;6;9625.0;Mitsubishi;Pajero 2.8 SFX;2835.0;107.2;0
Chennai;2018;3300;Diesel;1;First;24.3;5;12650.0;Maruti;Vitara Brezza ZDi Plus AMT Dual Tone;1248.0;88.5;1
Delhi;2016;35027;Petrol;0;First;24.07;5;3300.0;Maruti;Alto K10 LXI;998.0;67.1;1
Coimbatore;2015;26568;Petrol;0;First;21.1;5;4169.0;Hyundai;EON Magna Plus;814.0;55.2;0
Ahmedabad;2015;59000;Diesel;0;First;28.09;5;6600.0;Maruti;Ciaz VDi Plus SHVS;1248.0;88.5;0
Bangalore;2016;51000;Diesel;0;First;19.67;5;14575.0;Hyundai;Creta 1.6 CRDi SX Option;1582.0;126.2;0
Delhi;2012;56400;Diesel;1;First;17.2;5;8800.0;Skoda;Superb Ambition 2.0 TDI CR AT;1968.0;138.1;0
Hyderabad;2015;80000;Diesel;0;First;20.14;5;6380.0;Volkswagen;Polo 1.5 TDI Highline;1498.0;88.8;0
Hyderabad;2013;107000;Diesel;0;Second;12.99;7;14850.0;Toyota;Innova 2.5 VX (Diesel) 7 Seater;2494.0;100.6;0
Pune;2014;100000;Diesel;1;First;14.21;5;27500.0;Mercedes-Benz;E-Class 2009-2013 E250 CDI Elegance;2143.0;203.0;0
Kochi;2016;59998;Diesel;0;First;20.14;5;6039.0;Volkswagen;Polo 1.5 TDI Highline;1498.0;88.8;0
Hyderabad;2013;105000;Diesel;1;First;17.32;5;20900.0;Audi;Q3 2.0 TDI;1968.0;150.0;0
Kolkata;2011;36000;Petrol;0;First;18.5;5;2750.0;Hyundai;i20 1.2 Magna;1197.0;98.6;0
Kolkata;2015;24350;Petrol;0;Second;19.81;5;3300.0;Hyundai;i10 Sportz 1.1L;1086.0;68.05;0
Kochi;2018;28973;Diesel;0;First;24.7;5;7304.0;Tata;Tigor 1.05 Revotorq XT;1047.0;98.6;0
Kochi;2017;8243;Petrol;0;First;21.1;5;3531.0;Hyundai;EON Era;814.0;55.2;0
Chennai;2009;136642;Petrol;0;Second;17.92;5;1705.0;Hyundai;Santro Xing GLS;1086.0;62.1;0
Hyderabad;2011;60000;Petrol;0;First;17.92;5;2849.0;Hyundai;Santro Xing GLS;1086.0;62.1;0
Chennai;2008;100000;Diesel;0;Second;12.7;8;4400.0;Mahindra;Scorpio SLX;2609.0;120.0;0
Jaipur;2010;48689;Petrol;0;First;17.4;5;4257.0;Honda;City i-VTEC S;1497.0;117.3;0
Bangalore;2017;45000;Diesel;0;First;24.3;5;10725.0;Maruti;Vitara Brezza ZDi;1248.0;88.5;1
Kochi;2019;38163;Diesel;1;First;17.11;5;36200.99999999999;Audi;A4 35 TDI Technology Edition;1968.0;174.33;0
Chennai;2011;43800;Diesel;1;Second;14.21;5;18425.0;Mercedes-Benz;E-Class 2009-2013 E250 CDI Elegance;2143.0;203.0;0
Jaipur;2007;92000;Petrol;0;First;13.5;5;2090.0;Honda;Civic 2006-2010 1.8 MT Sport;1799.0;130.0;0
Kochi;2017;14064;Petrol;0;First;18.6;5;7249.0;Hyundai;i20 Magna 1.2;1197.0;81.83;0
Coimbatore;2017;42366;Diesel;1;First;15.73;5;35123.0;Audi;Q3 35 TDI Quattro Premium Plus;1968.0;174.33;0
Jaipur;2014;76551;Diesel;0;First;25.1;5;7974.999999999999;Honda;City i DTEC VX;1498.0;98.6;0
Pune;2008;72672;Petrol;0;First;19.81;5;2090.0;Hyundai;i10 Era 1.1 iTech SE;1086.0;68.05;0
Kolkata;2015;45000;Diesel;0;First;25.2;5;3905.0;Maruti;Swift VDI BSIV;1248.0;98.6;0
Hyderabad;2012;91696;Diesel;1;First;11.4;7;10175.0;Ford;Endeavour 3.0L 4X4 AT;2953.0;153.86;0
Kochi;2009;66484;Petrol;0;First;13.8;5;1815.0;Ford;Ikon 1.3 Flair;1299.0;98.6;0
Coimbatore;2019;15456;Diesel;1;First;20.68;5;40304.0;BMW;X1 sDrive 20d xLine;1995.0;190.0;1
Mumbai;2011;55000;Diesel;1;Second;14.21;5;17600.0;Mercedes-Benz;E-Class 2009-2013 E250 CDI Classic;2143.0;203.0;0
Kochi;2019;21112;CNG;0;First;21.14;5;5918.0;Maruti;Eeco 5 STR With AC Plus HTR CNG;1196.0;98.6;0
Ahmedabad;2014;61297;Diesel;0;First;25.8;5;4784.999999999999;Honda;Amaze S i-Dtech;1498.0;98.6;0
Hyderabad;2006;80000;Petrol;0;Second;17.3;5;1320.0;Maruti;Zen LXi - BS III;993.0;98.6;0
Jaipur;2013;59000;Petrol;0;Second;18.5;5;4509.999999999999;Hyundai;i20 Magna;1197.0;98.6;0
Chennai;2009;150000;Diesel;1;First;11.0;5;20625.0;BMW;X5 3.0d;2993.0;235.0;0
Coimbatore;2017;60083;Diesel;0;First;19.67;5;15158.0;Hyundai;Creta 1.6 CRDi SX Option;1582.0;126.2;0
Kolkata;2016;85450;Diesel;0;First;26.59;5;4400.0;Maruti;Swift Dzire LDI;1248.0;98.6;0
Jaipur;2013;88000;Diesel;0;First;22.9;5;4763.0;Maruti;Swift VDI;1248.0;98.6;0
Kochi;2015;81828;Diesel;0;First;24.0;5;5973.0;Hyundai;Grand i10 1.2 CRDi Asta;1186.0;73.97;1
Mumbai;2016;18000;Petrol;0;First;18.16;5;5390.0;Ford;Figo Aspire 1.2 Ti-VCT Trend;1196.0;86.8;0
Chennai;2017;15000;Diesel;1;First;15.97;5;77000.0;BMW;X5 X5 M;2993.0;258.0;0
Kolkata;2016;34000;Diesel;1;First;11.78;5;28050.0;Mercedes-Benz;New C-Class C 220 CDI Celebration Edition;2143.0;167.62;0
Ahmedabad;2015;46000;Petrol;1;First;18.9;5;5609.999999999999;Hyundai;Grand i10 AT Asta;1197.0;98.6;0
Hyderabad;2013;48158;Diesel;0;First;22.32;5;7370.0;Hyundai;Verna 1.6 SX CRDi (O);1582.0;126.32;0
Hyderabad;2013;93000;Diesel;1;First;16.73;5;29150.0;BMW;5 Series 525d Sedan;2993.0;218.0;0
Ahmedabad;2013;71007;Diesel;0;First;23.08;5;4290.0;Nissan;Micra Diesel XV Premium;1461.0;63.1;0
Pune;2010;63067;Petrol;0;Second;15.5;5;2970.0;Maruti;SX4 ZXI MT BSIV;1586.0;103.3;0
Hyderabad;2011;70259;Diesel;0;First;21.12;5;3245.0;Tata;Manza Aura Quadrajet BS IV;1248.0;88.8;0
Ahmedabad;2015;13000;Diesel;1;First;16.55;5;25300.0;Audi;A4 2.0 TDI Multitronic;1968.0;140.0;0
Pune;2009;140000;Diesel;0;Second;17.8;5;2739.0;Maruti;Swift Ldi BSIV;1248.0;98.6;0
Jaipur;2015;130000;Diesel;0;First;25.2;5;4950.0;Maruti;Swift LDI Optional;1248.0;98.6;0
Delhi;2011;89401;Diesel;0;First;21.43;5;4950.0;Toyota;Corolla Altis Diesel D4DJ;1364.0;87.2;0
Hyderabad;2015;67000;Diesel;0;First;27.3;5;7590.0;Honda;Jazz 1.5 VX i DTEC;1498.0;98.6;0
Kochi;2010;65329;Petrol;1;First;7.94;4;22792.0;BMW;6 Series 650i Coupe;4395.0;450.0;0
Jaipur;2010;72000;Petrol;0;First;16.25;5;2431.0;Skoda;Fabia 1.2 Petrol Active;1198.0;73.9;0
Jaipur;2001;70000;Petrol;0;Third;0.0;5;605.0;Fiat;Siena 1.2 ELX;1242.0;98.6;0
Mumbai;2011;82000;Diesel;1;Second;12.35;5;15290.0;Land_Rover;Freelander 2 HSE;2179.0;187.74;0
Pune;2010;85000;Petrol;0;First;15.3;5;1606.0;Ford;Fiesta 1.6 ZXi Duratec;1596.0;101.0;0
